K2-148 c,K2-148,0,2,3,0,6.922555,0.0616,0.6627190669914087,0,0,0,26.5,0,0
K2-148 d,K2-148,1,2,3,0,9.758115,0.0774,0.6350183336455851,0,0,0,16.8,0,0
K2-149 b,K2-149,1,1,1,0,11.332,0.083,0.826512681886715,0,0,0,7.0,0,0
K2-150 b,K2-150,0,1,1,0,10.593615,0.0727,0.934882526385283,0,0,0,4.9,0,0
K2-151 b,K2-151,1,2,1,0,3.8354935,0.0369,0.6795694336643203,0,0,0,20.8,566.0,0
K2-153 b,K2-153,1,1,1,0,7.515673333333333,0.06075,1.0082672400205788,0,0,0,11.8,497.0,0
K2-154 b,K2-154,1,1,2,0,3.6762900000000003,0.040650000000000006,1.0432523708838513,0,0,0,57.5,715.0,0
K2-154 c,K2-154,0,1,2,0,7.954833333333333,0.068,1.0482821091573067,0,0,0,20.5,552.0,0
K2-155 b,K2-155,1,1,3,0,6.3428249999999995,0.055400000000000005,0.8441688078223555,0,0,0,19.9,708.0,88.3
K2-155 d,K2-155,1,1,3,0,40.70075,0.19115,0.8920479708089106,0,0,0,1.67,381.0,89.61
K2-156 b,K2-156,0,1,1,0,0.8131444999999999,0.0149,0.5780499558386639,0,0,0,0,1347.0,84.005
K2-157 b,K2-157,1,1,1,0,0.365257,0,0.5316038817368341,0,0,0,0,0,76.711
K2-158 c,K2-158,0,1,2,0,5.90279,0.0622,0.6450852447608596,0,0,0,0,948.0,0
K2-16 b,K2-16,0,1,3,0,7.619726771428572,0.06662,1.0410776513051492,0,0,0,46.1,692.6666666666666,87.97
K2-162 b,K2-162,1,1,1,0,9.458318499999999,0.0795,0.7372878114712416,0,0,0,0,631.0,88.761
K2-165 b,K2-165,1,1,3,0,2.354992,0,0.6419960299404938,0,0,0,0,0,87.083
K2-165 c,K2-165,1,1,3,0,4.382745,0,0.7832227337205256,0,0,0,0,0,87.054
K2-168 b,K2-168,0,1,2,0,15.853339600000002,0,1.0762843294168027,0,0,0,0,766.0,89.09866666666666
K2-169 b,K2-169,0,1,1,0,6.380534,0,0.6673663706965002,0,0,0,0,0,87.837
K2-170 b,K2-170,0,1,2,0,7.5758021499999995,0,0.7504773929645193,0,0,0,0,0,87.989
