NAME,PER (orbital period) ,ECC ( e or g =ecentricity),A (semi major axis),MASS,R (radius of the planet),I (inclenation idk)
,s,,au,kg,au,deg
Kepler-845 b,80167.088448,0,0.0172109,2.867093961E+025,8.69767242877579E-05,
Kepler-1245 c,253720.916352,0,0.0381652,1.931870289E+025,6.11704434551264E-05,
Kepler-153 c,4052360.448,,0.254528,3.801672075E+025,0.000107865952834,
HD 212301 b,194029.776,0,0.034116,7.52170005E+026,,
Kepler-574 b,661720.677696,0,0.0747518,3.492639663E+025,0.000101791441062,
Kepler-865 b,1223768.990016,0,0.11183,3.707876295E+025,0.000106092487867,
Kepler-295 c,1859868.6912,,0.151444,9.648130128E+024,4.98825850612976E-05,
GJ 504 b,,,,7.5948E+027,,
HAT-P-15 b,938606.5728,0.19,0.0964692,3.705388998E+027,0.000512302463937,89.1
Kepler-24 e,1641457.872,,0.139343,4.434186006E+025,0.000118524902606,
HD 209458 b,304538.278176,0,0.047235,1.3094308602E+027,0.000649458067621,86.71
HATS-28 b,274845.14784,0,0.0413137,1.2723150726E+027,0.000583671167262,86.17
Kepler-729 b,273572.960544,0,0.0413386,7.435821849E+025,0.000152448214548,
HD 102272 b,11022912,0.05,0.512595,7.801720326E+027,,
K2-3 d,3850251.84,,0.207594,2.212820928E+025,6.64272784395513E-05,89.68
HD 181433 b,809939.52,0.396,0.0800943,4.506203697E+025,,
Kepler-898 b,507221.49024,0,0.0551696,2.192884578E+025,6.35599139025923E-05,
HD 187123 b,267544.75392,0.0102736,0.042091,9.684433272E+026,,
Kepler-1481 b,513406.942272,0,0.0596031,1.1568456321E+025,5.25683498442493E-05,
HD 108147 b,941630.4,0.53,0.101407,4.898627013E+026,,
Kepler-82 c,4452883.2,,0.256743,1.807676322E+026,0.000227955480688,
Kepler-1143 b,249601.37904,0,0.0370047,2.349565302E+025,7.12062193344831E-05,
Kepler-1617 b,2374147.34208,0,0.18671,1.0515247431E+025,5.11346675757697E-05,
WASP-61 b,333149.76,0,0.0514489,3.901657617E+027,0.000592588670972,89.35
Kepler-58 b,882878.00256,,0.0905953,4.427312712E+025,0.000118419288012,
eta Cet b,35208000,0.155,1.28444,4.83883695E+027,,
Kepler-606 b,2100881.657088,0,0.17109,6.227717013E+025,0.0001409787564,
Kepler-686 b,137786.007744,0,0.0261684,1.8987E+027,0.000518037193011,
Kepler-487 b,1326997.58976,0,0.117181,1.8987E+027,0.000486974077194,
Kepler-957 b,510400.529856,0,0.0596165,1.918674324E+026,0.000234645997941,
Kepler-1099 b,187354.303776,0,0.0328963,4.560601452E+025,0.000120429310552,
WASP-124 b,291396.96,0,0.0450255,1.1313081171E+027,0.000601960174066,86.3
Kepler-379 b,1736500.032,,0.144671,2.336881986E+025,7.07737251834918E-05,
Kepler-376 b,425105.1936,,0.0566146,7.048619958E+024,4.5619291888929E-05,
Kepler-166 d,134265.939552,0,0,2.420766552E+025,7.3595689781949E-05,
HD 215497 c,49070016,0.49,1.28243,6.218698188E+026,,
Kepler-1345 b,3854904.97248,0,0.270063,3.447051876E+025,0.000100835652883,
Kepler-1325 b,2927118.28032,0,0.20001,4.65865032E+025,0.000121862992821,
Qatar-3 b,216684.32256,0,0.0378387,8.186757699E+027,0.000537320219522,86.8
Kepler-1624 b,284282.310528,0,0.0343627,2.066393184E+026,0.000243248091552,
Kepler-1086 c,13955011.3008,0,0.515367,4.897335897E+025,0.000125208251447,
Kepler-662 b,1872890.627904,0,0.140653,3.089963367E+025,9.2711453361676E-05,
Kepler-225 b,582247.44,,0.0698236,1.0534652145E+025,5.11619075388708E-05,
CoRoT-17 b,325563.84,0,0.0480499,4.670820987E+027,0.000487451971283,88.34
xi Aql b,11815200,0,0.53813,3.378015144E+027,,
KELT-16 b,83721.17664,0,0.0204134,5.206577166E+027,0.000692368177917,84.4
Kepler-444 d,534763.4688,0.18,0.0601536,6.459472335E+023,2.30822845225203E-05,88.16
Kepler-1058 b,9587415.744,0,0.406917,4.281131799E+025,0.000116128263747,
Kepler-892 b,1188182.06208,0,0.102064,4.528475448E+025,0.000119951416463,
Kepler-444 e,669037.7952,0.1,0.0698427,7.173630366E+023,2.37991256567601E-05,89.13
HD 33564 b,33523200,0.34,1.1241,1.7331048795E+028,,
Kepler-1243 b,1454291.09856,0,0.126801,2.449854636E+025,7.45514779609353E-05,
K2-39 b,397869.408,0.152,0.0574384,3.178025073E+026,0.000249258565516,
Kepler-635 b,2026054.947456,0,0.176326,4.078274691E+025,0.00011278300512,
Kepler-890 b,4558356.498528,0,0.283321,5.594994225E+026,0.000378970012968,
HD 40979 b,22822560,0.252,0.846038,7.637027088E+027,,
Kepler-959 b,1278784.658304,0,0.137986,1.2002081427E+026,0.000186856588992,
GJ 581 c,1116132.48,0.07,0.0729238,3.185183172E+025,,
Kepler-945 b,2678692.15296,0,0.191192,4.050287853E+025,0.000112305111031,
Kepler-1303 b,653293.921536,0,0.0756444,1.8821205516E+025,6.06925493656332E-05,
HD 10180 c,497631.168,0.077,0.0641175,7.880630298E+025,,
WASP-31 b,294270.5376,0,0.0466223,9.101019723E+026,0.000734523215551,84.54
Kepler-1496 b,5586520.46688,0,0.33316,3.169367001E+025,9.46230297196487E-05,
bet UMi b,45126720,0.19,1.4219,1.158207E+028,,
HD 134987 c,432000000,0.12,5.82513,1.5283129962E+027,,
Kepler-1118 b,3341218.248,0,0.220779,4.311131259E+025,0.000116606157836,
Kepler-1286 b,972348.130656,0,0.098283,3.051267861E+025,9.17556651826896E-05,
Kepler-102 d,890930.88,0,0.0860714,1.0917316143E+025,5.03045655423201E-05,
Kepler-164 d,2504456.8416,,0.184674,3.623934768E+025,0.000104455222717,
HD 40307 b,372513.6,0,0.0468927,2.450671077E+025,,
WASP-101 b,309806.3808,0,0.0505526,9.4935E+026,0.000673830666185,85
Kepler-1395 b,326998.640736,0,0.050083,2.461683537E+024,3.39304803540154E-05,
BD -11 4672 b,144028800,0.05,2.28335,1.0209594705E+027,,
Kepler-199 c,5796870.4512,,0.323142,6.000442623E+025,0.000138563479672,
Kepler-344 b,1897684.848,,0.15349,3.990915504E+025,0.000111277160844,
Kepler-132 b,533796.1344,,0.0658943,1.084138713E+025,5.15881890666988E-05,
iota Dra b,44158867.2,0.7124,1.31029,1.7687036058E+028,,
HD 108874 b,34083179.136,0.1276,1.03527,2.44970274E+027,,
Kepler-250 d,1524814.1568,,0.132661,3.099494841E+025,9.29441877832591E-05,
Kepler-256 d,504504.4608,,0.0634611,3.689307009E+025,0.000105734545194,
Kepler-187 b,426717.8496,,0.0567577,1.8230975634E+025,6.01152533055255E-05,
HD 4732 b,31121280,0.13,1.19218,4.513722549E+027,,
Kepler-991 b,7130959.36416,0,0.31971,3.834975273E+025,0.000108481958315,
Kepler-374 d,434438.1216,,0.0574402,1.4230832448E+025,5.58514822390674E-05,
Kepler-563 b,1916725.859712,0,0.143439,5.418623982E+025,0.0001318987687,
Kepler-1119 b,719410.92192,0,0.0832447,2.680812504E+025,8.17198893033329E-05,
Kepler-383 c,2695744.8864,,0.193962,1.1796129438E+025,5.28670336501825E-05,
HD 23596 b,134870400,0.266,2.77219,1.4701102464E+028,,
Kepler-1630 b,44063775.5328,0,1.08768,3.109557951E+025,9.31893474511691E-05,
Kepler-295 b,1092542.1696,,0.106224,1.1153856189E+025,5.20144705945267E-05,
Kepler-171 d,3421052.8416,,0.227355,2.642439777E+025,8.05801118998917E-05,
HD 25171 b,159408000,0.08,3.03064,1.8155445348E+027,,
HD 83443 b,257964.3072,0.013,0.0404623,7.516098885E+026,,
Kepler-304 e,129526.29648,0,0.0237976,1.0515247431E+025,5.11346675757697E-05,
Kepler-287 b,1757565.9936,,0.145838,3.377293638E+025,9.93393664888568E-05,
Kepler-1065 b,311844.289824,0,0.0451092,8.246168022E+025,0.000159138731801,
WASP-36 b,132828.36192,0,0.0262601,4.308700923E+027,0.000606447599567,83.65
Kepler-1358 b,610258.182624,0,0.0674338,8.305122657E+024,4.77894089493175E-05,
Kepler-213 c,416703.9168,,0.0558662,3.396983157E+025,9.97656480166847E-05,
Kepler-268 b,2240709.5232,,0.17147,3.847886433E+025,0.000108718993783,
Kepler-532 b,1116712.762272,0,0.102896,3.88739838E+025,0.000109437746494,
K2-17 b,1552530.24,,0.119778,3.110602236E+025,9.32146758379123E-05,89.4
Kepler-430 b,3107635.2,,0.224449,6.273760488E+025,0.00014145665049,
HD 43691 b,3193343.9136,0.14,0.241901,4.741376679E+027,,
Kepler-204 b,1244244.1536,,0.115842,3.801672075E+025,0.000107865952834,
Kepler-149 c,4780367.5392,,0.284166,2.275345119E+025,6.86423175443522E-05,
HD 165155 b,37540800,0.2,1.13113,5.334321702E+027,,
Kepler-1371 b,297752.01696,0,0.0426259,1.8057149649E+024,3.10631158170564E-05,
30 Ari B b,28952640,0.289,0.99475,1.8755206704E+028,,
Kepler-1120 b,254796.10992,0,0.0370474,1.6911625965E+025,5.87809730076605E-05,
Kepler-1597 b,254581.210656,0,0.0433296,6.929077806E+024,4.53999385018516E-05,
HAT-P-6 b,332897.904,0,0.0523738,2.011805559E+027,0.000635599139026,85.51
Kepler-35 b,11357971.2,0.042,0.48628,2.411557857E+026,0.000347906897151,89.24
Kepler-1581 b,542925.064224,0,0.0692091,2.461683537E+024,3.39304803540154E-05,
Kepler-397 b,1922481.9936,,0.154824,3.645560961E+025,0.000104881982139,
Kepler-129 c,7102094.688,,0.369989,3.847886433E+025,0.000108718993783,
Kepler-398 c,986637.1968,,0.0992436,5.736979011E+024,4.30612204066899E-05,
Kepler-551 b,1069326.67104,0,0.0907073,4.311131259E+025,0.000116606157836,
Kepler-850 b,621478.550592,0,0.0743561,2.494170294E+025,7.59851602294148E-05,
Kepler-211 b,357572.88,,0.0504476,1.2462193398E+025,5.37200745999278E-05,
Kepler-242 b,708821.28,,0.0796077,3.990915504E+025,0.000111277160844,
Kepler-138 b,890988.2496,,0.074609,3.98727E+023,2.24610222061792E-05,
HIP 8541 b,134801280,0.16,2.77823,1.0410553113E+028,,
Kepler-389 b,280290.8448,,0.0428881,2.287041111E+025,6.43785464778941E-05,
PSR B1257+12 A,2182636.8,0,0.168494,1.1947892529E+023,,
BD -08 2823 c,20528640,0.19,0.679166,6.229653687E+026,,
Kepler-611 b,210559.67712,0,0.0355594,2.321635425E+025,7.02504311554967E-05,
Kepler-951 b,6179786.65008,0,0.309084,1.983628851E+026,0.000238469150657,
4 UMa b,23267519.136,0.432,0.876999,1.3542325854E+028,,
Qatar-1 b,122690.8512,0,0.0234308,2.069184273E+027,0.00055626872017,83.47
Kepler-794 b,961740.114048,0,0.103391,2.975775549E+025,8.98440888247169E-05,
HD 10697 b,92897280,0.099,2.13177,1.1838489435E+028,,
Kepler-597 b,1125244.103904,0,0.107239,3.447051876E+025,0.000100835652883,
Kepler-1433 b,357343.722144,0,0.0526772,2.212820928E+025,6.64272784395513E-05,
Kepler-194 b,180773.0784,,0.032015,2.287041111E+025,6.43785464778941E-05,
Kepler-1121 b,1136281.893984,0,0.1187,2.66463558E+025,8.12419952138398E-05,
HD 33844 c,79142400,0.13,2.23776,3.358173729E+027,,
Kepler-221 d,867590.784,,0.0910907,4.29770745E+025,0.000116393017072,
Kepler-338 d,3838839.6096,,0.245507,5.100174018E+025,0.0001279045299,
Kepler-1575 b,220591.480032,0,0.0359389,1.4284641606E+025,5.59136084707015E-05,
Kepler-535 b,423646.98192,0,0.059689,3.447051876E+025,0.000100835652883,
Kepler-32 e,250214.4,,0.0323795,2.231181357E+025,6.38953955534165E-05,
K2-66 b,438016.032,,0.0597996,3.780197778E+025,0.000107464999693,86.6
HD 113337 b,27993600,0.46,1.03346,5.373321E+027,,
Kepler-146 b,2692120.2336,,0.193788,8.124404391E+025,0.000158175297317,
Kepler-11 f,4033912.32,0.013,0.250413,1.3728189597E+025,0.000106038963729,89.47
BD +20 2457 b,32800032,0.15,1.04992,2.257231521E+028,,
Kepler-1152 b,142283.685024,0,0.0223609,3.43152051E+024,3.72757389804677E-05,
Kepler-176 c,1102439.1168,,0.106865,3.966593157E+025,0.000110850401422,
mu Ara d,832775.04,0.172,0.0927843,6.567090651E+025,,
HD 3651 b,5375635.2,0.596,0.29472,4.347548325E+026,,
KIC 11442793 d,4902048.288,,0.307074,4.691896557E+025,0.00012234088691,89.71
Kepler-714 b,699743.922336,0,0.0812267,1.2674562993E+027,0.000412422599233,
Kepler-1236 b,2683338.77952,0,0.183885,3.032166939E+025,9.12777710931964E-05,
Kepler-442 b,9703177.92,0,0.386141,1.5365894295E+025,5.71312826107301E-05,89.94
Kepler-1193 b,244741.144032,0,0.0401985,1.4703001164E+025,5.63915025601947E-05,
Kepler-1262 b,749865.809088,0,0.0823755,2.539378341E+025,7.74188424978944E-05,
HD 99706 b,74995200,0.37,2.13423,2.663667243E+027,,
Kepler-251 b,413936.8704,,0.0556186,1.4981217675E+025,5.67045231888127E-05,
HD 169830 b,19493568,0.31,0.813279,5.486217702E+027,,
K2-34 b,258822.3456,0,0.0435463,3.225739404E+027,0.000672483004853,82.23
Kepler-292 c,321004.944,,0.0469467,2.093658516E+025,6.26734203665825E-05,
Kepler-1367 b,136001.399328,0,0.0225817,4.098268002E+024,3.91873153384403E-05,
Kepler-491 b,365073.221664,0,0.0518237,9.054349677E+026,0.000380403695237,
HD 175541 b,25686720,0.33,0.961227,1.001811081E+027,,
Kepler-324 b,378891.216,,0.0524333,8.812018596E+024,4.86037404778139E-05,
Kepler-250 c,618347.8656,,0.0726807,3.281105496E+025,9.72074809556278E-05,
Kepler-462 b,7317041.54112,0,0.440508,8.43060774E+025,0.00016057241407,
Kepler-568 b,952428.2184,0,0.0794218,3.25152375E+025,9.65346060776214E-05,
Kepler-1149 b,322349.671872,0,0.0473895,1.931870289E+025,6.11704434551264E-05,
HD 202206 c,119525760,0.267,2.49004,4.425831726E+027,,
Kepler-309 b,511803.6192,,0.0640717,2.215137342E+025,6.65104320111231E-05,
Kepler-1116 b,3602688.42528,0,0.231343,3.834975273E+025,0.000108481958315,
Kepler-1146 b,203235.76512,0,0.0313094,1.1568456321E+025,5.25683498442493E-05,
Kepler-940 b,5151386.22048,0,0.295668,6.366929697E+025,0.000142412438669,
Kepler-1103 b,1710021.868992,0,0.148265,3.272504385E+025,9.70125001671145E-05,
Kepler-1117 b,413880.588576,0,0.0546708,8.016767088E+024,4.73115148598243E-05,
Kepler-571 b,414598.987296,0,0.0543472,4.078274691E+025,0.00011278300512,
Kepler-843 b,177455.216448,0,0.0318315,3.94075185E+025,0.000110393534673,
Kepler-936 b,912499.966944,0,0.0916253,1.98243267E+025,6.16483375446196E-05,
Kepler-1339 b,115910.363232,0,0.0233196,1.6188790875E+024,3.010732763807E-05,
Kepler-1005 b,561428.5176,0,0.0681491,2.247548151E+025,6.40378079920855E-05,
HD 145457 b,15232320,0.112,0.762504,5.643297153E+027,,
KELT-19 A b,398451.68352,,0.0636824,5.694068391E+026,0.000334802563323,85.41
Kepler-261 c,2122922.1312,,0.165407,2.804854575E+025,8.52696866000882E-05,
Kepler-465 b,858874.101408,0,0.0969435,4.932594756E+025,0.000125686145537,
Kepler-336 c,829440.0864,,0.0884004,2.963718804E+025,8.95329797724568E-05,
Kepler-1584 b,1157734.93536,0,0.113973,2.280319713E+025,6.88167488870172E-05,
Kepler-1475 b,7100125.1136,0,0.390903,4.862361843E+025,0.000124730357358,
HD 206610 b,52704000,0.229,1.53703,3.742584531E+027,,
M 67 SAND 364 b,10515744,0.35,0.531449,3.574758438E+027,,
Kepler-711 b,2038102.039872,0,0.151882,6.655209318E+025,0.000145279803206,
HD 29021 b,117702720,0.459,2.28031,4.665067926E+027,,
Kepler-365 b,921447.6192,,0.0948224,2.867037E+025,8.69752906054894E-05,
Kepler-1610 b,751836.879936,0,0.0802343,2.280319713E+025,6.88167488870172E-05,
Kepler-838 b,1360763.706816,0,0.122141,4.311131259E+025,0.000116606157836,
Kepler-802 b,3461075.76672,0,0.223648,7.272628584E+025,0.00015101453228,
K2-139 b,2452235.904,0.12,0.177066,7.409714724E+026,0.000394049005174,89.62
Kepler-1412 b,312301.88064,0,0.0469983,2.84842974E+024,3.53641626224949E-05,
Kepler-864 b,504036.943488,0,0.0634219,3.515727855E+025,0.000102269335152,
Kepler-92 d,4264427.52,0.07,0.28053,,,
HD 12661 c,147560935.68,0.0312556,2.91927,3.69999669E+027,,
Kepler-12 b,383440.06368,0,0.0556348,8.201548572E+026,0.000810030481691,88.76
Kepler-229 d,3559240.3968,,0.233437,8.907314349E+025,0.000164144194495,
Kepler-1411 b,7440343.67232,0,0.375175,4.560601452E+025,0.000120429310552,
Kepler-1545 b,14143018.9536,0,0.552567,4.221911346E+025,0.000115172475568,
KIC 11442793 c,753354,,0.088103,1.017855096E+025,5.06567734862766E-05,89.68
HAT-P-36 b,114682.7808,0.063,0.0238229,3.492146001E+027,0.000604058129119,86
WASP-35 b,273160.08,0,0.0431283,1.3615539726E+027,0.000630820198131,87.96
HD 69830 d,17020800,0.07,0.627426,1.0696763151E+026,,
CoRoT-22 b,842916.672,0.077,0.0922129,7.272021E+025,0.000212662869824,89.749
HD 28254 b,96422400,0.81,2.14768,2.20515018E+027,,
HD 81688 b,15899328,0,0.811148,5.10883209E+027,,
HD 210277 b,38205216,0.476,1.13105,2.416570425E+027,,
Kepler-1514 b,18820664.28864,0,0.755004,1.8987E+027,0.000504178264415,
Kepler-132 c,554248.5696,,0.0675669,1.3151592381E+025,5.45726376555836E-05,
WTS-1 b,289617.8976,0.05,0.0466301,7.592616495E+027,0.000712062193345,85.5
Kepler-322 b,142895.9232,,0.0273702,5.736979011E+024,4.30612204066899E-05,
HATS-23 b,186668.54784,0,0.0339907,2.803525485E+027,0.000906956960922,81.02
HR 8799 c,7097328000,0,42.4842,1.803765E+028,0.000573472907392,
Kepler-717 b,380885.779872,0,0.0504222,3.562492836E+025,0.000103225123331,
Kepler-51 b,3901435.39872,,0.248169,1.2550407E+025,0.000300307690049,
Kepler-252 b,576148.9824,,0.0693352,1.1472078309E+025,5.24407521223546E-05,
XO-1 b,340548.5376,0,0.049283,1.7438875968E+027,0.000576340271929,88.81
Kepler-63 b,815110.6032,,0.0869107,2.378748321E+026,0.000260452278774,87.806
Kepler-1423 b,2069744.6592,0,0.150343,6.929077806E+024,4.53999385018516E-05,
HD 14067 b,125712000,0.533,3.36797,1.4834448165E+028,,
HD 35759 b,7125148.8,0.389,0.388877,7.165598865E+027,,
Kepler-33 d,1881442.944,0,0.166175,1.807676322E+026,0.000227955480688,88.71
Kepler-287 c,3875203.8144,,0.247055,6.039897609E+025,0.0001389897612,
Kepler-154 f,857032.430976,0,0.0869078,2.247548151E+025,6.40378079920855E-05,
Kepler-245 b,647152.416,,0.0749207,3.894822297E+025,0.000109571556839,
Kepler-537 b,280588.771008,0,0.0438974,1.8331777617E+025,6.02146552761401E-05,
Kepler-989 b,688116.84624,0,0.0730539,3.149259768E+025,9.41451356301555E-05,
Kepler-100 c,1107293.76,0,0.109963,0,9.3796750838915E-05,
GJ 15 A b,988701.12,0,0.0716678,3.189816E+025,,
Kepler-180 c,3618930.96,,0.236039,5.13313545E+025,0.000128330811428,
Kepler-82 e,509950.5984,,0.063917,3.66733905E+025,0.000105308263667,
Kepler-20 d,6705662.976,0,0.345324,4.497355755E+025,0.000117141399217,89.57
Kepler-217 b,464395.0752,,0.0600513,3.188562858E+025,9.50755954223987E-05,
Kepler-1523 b,81108.066528,0,0.0185737,2.239630572E+025,6.73830666185377E-05,
Kepler-235 e,3990269.0016,,0.251922,3.170468247E+025,9.46493138945708E-05,
Kepler-227 c,4701775.1616,,0.281042,5.233481745E+025,0.000129610133906,
Kepler-169 d,721278,,0.0805377,1.2126389316E+025,5.32937930720999E-05,
Kepler-1226 b,1494058.63392,0,0.131737,1.98243267E+025,6.16483375446196E-05,
Kepler-1623 b,376814.892672,0,0.0522416,1.4284641606E+025,5.59136084707015E-05,
Kepler-254 b,503423.5968,,0.0633704,9.024786918E+025,0.00016499675755,
Kepler-79 e,7004041.7472,0.012,0.366575,2.449323E+025,0.000151970320459,
Kepler-241 b,1098843.1488,,0.106632,3.377293638E+025,9.93393664888568E-05,
K2-19 d,216739.584,,0.0352682,6.906616185E+024,4.53584572948836E-05,85.83
Kepler-1525 b,208794.341952,0,0.0360472,3.923340771E+024,3.87094212489472E-05,
Kepler-749 b,1496203.12944,0,0.121097,5.45819289E+025,0.00013237666279,
55 Cnc b,1265846.4,0.004,0.113377,1.5217529877E+027,,
Kepler-176 e,4420724.256,0,0,1.98243267E+025,6.16483375446196E-05,
Kepler-565 b,366659.760672,0,0.0509544,7.773106917E+025,0.000155315579085,
Kepler-631 b,1553453.906976,0,0.144301,4.793306124E+025,0.000123774569179,
Kepler-380 c,659232.3456,,0.0758501,1.2803902437E+025,5.41463561277557E-05,
Kepler-384 b,1952385.3792,,0.156426,8.281730673E+024,4.77510340539312E-05,
Kepler-1592 b,264133.499616,0,0.0435619,2.186258115E+025,6.5471490260565E-05,
Kepler-193 c,4380263.4816,,0.26808,4.351687491E+025,0.000117246058022,
Kepler-1097 b,16221343.3056,0,0.600611,6.047093682E+025,0.000139067180043,
Kepler-368 c,6253574.4576,,0.339899,9.084064332E+025,0.000165423039078,
Kepler-102 f,2371991.04,0,0.165339,3.703851051E+024,3.75153072875306E-05,
Kepler-131 c,2204660.16,0,0.170752,9.977554578E+025,3.58132874878006E-05,
Kepler-74 b,634238.0352,0.287,0.0827067,1.266641757E+027,0.000630820198131,85.55
WASP-65 b,199707.05952,0,0.0334131,2.934175032E+027,0.000543418148104,88.8
BD +15 2375 b,13238208,0.001,0.575123,2.016704205E+027,,
HD 207832 b,13994208,0.13,0.569755,1.0712009712E+027,,
M 67 YBP 1514 b,442195.2,0.39,0.057344,7.545775566E+026,,
WASP-55 b,385830.6912,0,0.0532575,1.0844861751E+027,0.000621262316341,89.6
Kepler-1064 b,1429125.398208,0,0.120351,2.199511041E+025,6.59493843500582E-05,
Kepler-280 b,184856.4288,,0.0324953,2.00085006E+025,6.18203794168371E-05,
HD 219134 c,584459.712,0.062,0.0652526,2.603326557E+025,6.59780579954277E-05,87.28
HAT-P-56 b,241127.94528,,0.0423182,4.139716623E+027,0.000700592735197,82.13
Kepler-1277 b,3528273.70368,0,0.227343,2.266687047E+025,6.8338854797524E-05,
Kepler-1144 b,1481455.268928,0,0.12926,2.797506606E+025,8.50651479297852E-05,
HATS-33 b,220281.56064,0,0.0372774,2.263307361E+027,0.00060117642776,87.62
Kepler-325 c,1102651.6608,,0.106878,3.824703306E+025,0.000108292712256,
GJ 3293 b,2643716.838528,0.0611026,0.143389,1.4070980895E+026,,
Kepler-547 b,519297.202656,0,0.0595534,9.834563481E+025,0.000170608189949,
HD 33283 b,1570665.6864,0.48,0.145378,6.268956777E+026,,
Kepler-1312 b,470735.305056,0,0.060394,2.957301198E+025,8.93661947352237E-05,
Kepler-842 b,105370.698528,0,0.0205641,2.266687047E+025,6.8338854797524E-05,
OGLE-TR-111 b,346848.29856,0,0.0468733,1.044285E+027,0.000502266688057,88.25
