HD 125612 c,HD 125612,0,2,3,0,4.154920000000001,0.0512,0,17.740325,0,0.1595,0,0,0
HD 134060 b,HD 134060,1,1,2,0,3.2696,0.0444,0,10.1,0,0.45,0,0,0
HD 134060 c,HD 134060,1,1,2,0,1291.5646,2.3928,0,29.29,0,0.11,0,0,0
HD 136352 d,HD 136352,0,1,3,0,107.61415,0.42064999999999997,0,9.54,0,0.08249999999999999,5.8,433.0,0
HD 13808 b,HD 13808,1,1,2,0,14.1815,0.10519,0,11.2,0,0.071,0,0,0
HD 13808 c,HD 13808,1,1,2,0,53.753,0.2554,0,9.96,0,0.156,0,0,0
HD 141004 b,HD 141004,1,1,1,0,15.5083,0.1238,0,13.63484,0,0.16,0,0,0
HD 1461 b,HD 1461,1,1,2,0,5.7720775,0.06347933333333333,0,7.187707500000001,0,0.1335,0,0,0
HD 1461 c,HD 1461,0,1,2,0,13.5046,0.1119,0,6.322895,0,0.2075,0,0,0
HD 147379 b,HD 147379,1,2,1,0,86.63733333333334,0.3246,0,28.026453333333333,0,0.060000000000000005,0,0,0
HD 152843 b,HD 152843,1,1,2,0,11.6264,0.1053,2.3673737684637506,11.56,1.58,0.14,313.485,1120.0,88.85
HD 152843 c,HD 152843,1,1,2,0,24.38,0,2.9381958532951495,27.5,0.82,0.115,0,0,88.89
HD 156668 c,HD 156668,1,1,2,0,811.3,1.57,0,31.4968,0,0.089,0,0,0
HD 158259 c,HD 158259,1,1,5,0,3.432,0,0,5.6,0,0,0,0,0
HD 158259 d,HD 158259,1,1,5,0,5.1980814,0,0,5.41,0,0,0,0,0
HD 158259 e,HD 158259,1,1,5,0,7.951,0,0,6.08,0,0,0,0,0
HD 158259 f,HD 158259,1,1,5,0,12.028,0,0,6.14,0,0,0,0,0
HD 160691 d,HD 160691,1,1,4,0,9.608500000000001,0.09126666666666666,0,11.5749,0,0.11866666666666666,0,900.0,0
HD 16417 b,HD 16417,1,2,1,0,17.24,0.14,0,22.1,0,0.2,0,0,0
HD 164595 b,HD 164595,1,2,1,0,40.0,0.23,0,16.14,0,0.088,0,0,0
HD 164922 c,HD 164922,1,1,4,0,75.774,0.3390666666666667,0,13.41135333333333,0,0.14533333333333331,6.29,400.0,0
HD 164922 e,HD 164922,1,1,4,0,41.763,0.2292,0,10.52012,0,0.086,0,0,0
HD 168009 b,HD 168009,1,1,1,0,15.1479,0.1192,0,9.53485,0,0.12,0,0,0
HD 175607 b,HD 175607,1,1,1,0,29.01,0,0,8.98,0,0.11,0,0,0
HD 176986 b,HD 176986,1,1,2,0,6.4898,0.06296,0,5.74,0,0.066,83.5,0,0
HD 176986 c,HD 176986,1,1,2,0,16.8191,0.11878,0,9.18,0,0.111,23.5,0,0
HD 177565 b,HD 177565,1,1,1,0,44.505,0.246,0,15.1,0,0.0593,0,0,0
HD 179079 b,HD 179079,0,1,1,0,14.476999999999999,0.121,0,28.34241,0,0.09466666666666666,0,0,0
HD 180617 b,HD 180617,1,2,1,0,105.9055,0.33935000000000004,0,12.207,0,0.1305,0,0,0
HD 181433 b,HD 181433,0,1,3,0,9.3744225,0.0800575,0,7.0912975,0,0.3801,0,0,0
HD 183579 b,HD 183579,1,1,1,0,17.471209,0.1334,2.481093699352003,19.7,2.39,0.28,58.1,769.0,89.33
HD 190007 b,HD 190007,1,1,1,0,11.72,0.092,0,16.46,0,0.14,0,0,0
HD 190360 c,HD 190360,1,2,2,0,17.11166,0.12926666666666667,0,19.729605,0,0.12975,0,0,0
HD 191939 b,HD 191939,0,1,3,0,8.880327,0.0814,2.2270701734038725,0,0,0,99.07,808.5,88.18
HD 191939 c,HD 191939,1,1,3,0,28.580461,0.1762,2.0965646227551322,0,0,0,20.85,548.5,89.124
HD 191939 d,HD 191939,1,1,3,0,38.3561,0.215,1.5925792896716002,0,0,0,0,499.0,89.49
HD 192310 b,HD 192310,0,1,2,0,74.39066666666668,0.32173333333333337,0,17.509731428571428,0,0.19000000000000003,0,355.0,90.0
HD 192310 c,HD 192310,1,1,2,0,525.8,1.18,0,24.0,0,0.32,0,185.0,90.0
HD 20003 b,HD 20003,1,1,2,0,11.8482,0.0974,0,11.66,0,0.36,0,0,0
HD 20003 c,HD 20003,1,1,2,0,33.9239,0.1964,0,14.44,0,0.1,0,0,0
HD 204313 c,HD 204313,1,1,2,0,34.905,0.2099,0,17.6,0,0.155,0,0,0
HD 206255 b,HD 206255,1,1,1,0,96.045,0.461,0,34.2,0,0.23,0,0,0
HD 20781 c,HD 20781,1,2,5,0,13.8905,0.1004,0,5.33,0,0.09,0,0,0
HD 20781 d,HD 20781,1,2,5,0,29.158,0.1647,0,10.61,0,0.11,0,0,0
HD 20781 e,HD 20781,1,2,5,0,85.5073,0.3374,0,14.03,0,0.06,0,0,0
HD 211970 b,HD 211970,1,1,1,0,25.201,0.143,0,13.0,0,0.15,0,0,0
HD 213885 c,HD 213885,1,1,2,0,4.78503,0.056798,0,19.95,0,0.0,0,1265.0,0
HD 215497 b,HD 215497,1,1,2,0,3.93404,0.0485,0,6.478300000000001,0,0.16,0,0,0
HD 216520 b,HD 216520,0,1,2,0,35.458,0.19669999999999999,0,10.310604999999999,0,0.14,0,0,0
HD 216520 c,HD 216520,1,1,2,0,154.43,0.528,0,9.44,0,0.12,0,0,0
HD 21693 b,HD 21693,1,1,2,0,22.6786,0.1455,0,8.23,0,0.12,0,0,0
HD 21693 c,HD 21693,1,1,2,0,53.7357,0.2586,0,17.37,0,0.07,0,0,0
HD 219134 g,HD 219134,1,1,6,0,94.2,0.3753,0,10.80622,0,0.0,0,0,0
HD 219666 b,HD 219666,1,1,1,0,6.035265,0.06356,3.1288234081845676,16.6,0.87,0.0,139.43,1015.0,86.38
HD 219828 b,HD 219828,0,1,2,0,3.83420175,0.04856666666666667,0,20.211645000000004,0,0.04,0,0,0
HD 238090 b,HD 238090,1,1,1,0,13.671,0.0932,0,6.89,0,0.3,8.1,470.0,0
HD 24085 b,HD 24085,1,1,1,0,2.0455,0.034,0,11.8,0,0.22,0,0,0
HD 26965 b,HD 26965,1,3,1,0,42.378,0,0,8.47,0,0.04,0,0,0
HD 285968 b,HD 285968,1,1,1,0,8.778266666666665,0.06616333333333334,0,8.83937,0,0.10266666666666667,0,450.0,0
HD 31527 b,HD 31527,1,1,3,0,16.5535,0.1254,0,10.47,0,0.1,0,0,0
HD 31527 c,HD 31527,1,1,3,0,51.2053,0.2663,0,14.16,0,0.04,0,0,0
HD 31527 d,HD 31527,1,1,3,0,271.6737,0.8098,0,11.82,0,0.24,0,0,0
HD 3167 c,HD 3167,0,1,3,0,29.84359128571429,0.1814,1.448724328754064,9.065000000000001,2.09,0.1585,16.6,526.3333333333334,89.38833333333334
HD 3167 d,HD 3167,1,1,3,0,8.509,0.07757,0,6.9,0,0.36,88.9,0,0
HD 34445 d,HD 34445,1,1,6,0,117.87,0.4817,0,30.7,0,0.027,0,0,0
HD 34445 e,HD 34445,1,1,6,0,49.175,0.2687,0,16.8,0,0.09,0,0,0
HD 34445 f,HD 34445,1,1,6,0,676.8,1.543,0,37.9,0,0.031,0,0,0
HD 39855 b,HD 39855,1,1,1,0,3.2498,0.041,0,8.5,0,0.14,0,0,0
HD 40307 c,HD 40307,1,1,5,0,9.619133333333332,0.08074333333333333,0,6.543333333333333,0,0.07358999999999999,0,696.0,0
HD 40307 d,HD 40307,0,1,5,0,20.427533333333333,0.13339,0,9.246666666666668,0,0.08642666666666667,0,541.0,0
HD 40307 f,HD 40307,0,1,5,0,51.698933333333336,0.24819999999999998,0,4.676666666666667,0,0.1445833333333333,0,398.0,0
HD 40307 g,HD 40307,1,1,5,0,197.07150000000001,0.60345,0,7.1,0,0.25525,0,255.0,0
HD 42618 b,HD 42618,0,1,1,0,149.05,0.54385,0,14.7961,0,0.23,3.16,337.0,0
HD 4308 b,HD 4308,1,1,1,0,15.56,0.1175,0,14.9695,0,0.0,0,0,0
HD 45184 b,HD 45184,1,1,2,0,5.8856,0.06425,0,12.054285,0,0.125,0,0,0
HD 45184 c,HD 45184,0,1,2,0,13.13805,0.10975,0,9.87165,0,0.275,0,0,0
HD 47186 b,HD 47186,0,1,2,0,4.0845,0.05,0,22.514049999999997,0,0.039,0,0,0
HD 49674 b,HD 49674,1,1,1,0,4.946736,0.05816,0,35.27809599999999,0,0.10539999999999998,0,0,0
HD 51608 b,HD 51608,1,1,2,0,14.0726,0.1059,0,12.77,0,0.09,0,0,0
HD 51608 c,HD 51608,1,1,2,0,95.9446,0.3809,0,14.31,0,0.14,0,0,0
HD 5278 b,HD 5278,1,1,2,0,14.339542,0.1202,1.612512681886715,7.8,2.9,0.08,123.625,889.5,89.27
HD 5278 c,HD 5278,1,1,2,0,40.87,0.2416,0,18.4,0,0.07,0,0,0
